rbg,dem,mask,mainclass
26329_11108_rgb.tif,26329_11108_dem.tif,26329_11108_label.tif,1.0
26571_11304_rgb.tif,26571_11304_dem.tif,26571_11304_label.tif,1.0
26382_11028_rgb.tif,26382_11028_dem.tif,26382_11028_label.tif,1.0
26523_11141_rgb.tif,26523_11141_dem.tif,26523_11141_label.tif,1.0
25610_11073_rgb.tif,25610_11073_dem.tif,25610_11073_label.tif,1.0
26266_11327_rgb.tif,26266_11327_dem.tif,26266_11327_label.tif,1.0
26334_11338_rgb.tif,26334_11338_dem.tif,26334_11338_label.tif,1.0
26422_11565_rgb.tif,26422_11565_dem.tif,26422_11565_label.tif,1.0
26493_11301_rgb.tif,26493_11301_dem.tif,26493_11301_label.tif,1.0
25929_11315_rgb.tif,25929_11315_dem.tif,25929_11315_label.tif,1.0
26492_11502_rgb.tif,26492_11502_dem.tif,26492_11502_label.tif,1.0
26221_11109_rgb.tif,26221_11109_dem.tif,26221_11109_label.tif,1.0
26346_11359_rgb.tif,26346_11359_dem.tif,26346_11359_label.tif,1.0
26521_11296_rgb.tif,26521_11296_dem.tif,26521_11296_label.tif,1.0
26121_11401_rgb.tif,26121_11401_dem.tif,26121_11401_label.tif,1.0
25755_10992_rgb.tif,25755_10992_dem.tif,25755_10992_label.tif,1.0
25798_10876_rgb.tif,25798_10876_dem.tif,25798_10876_label.tif,1.0
25951_10960_rgb.tif,25951_10960_dem.tif,25951_10960_label.tif,1.0
26480_11404_rgb.tif,26480_11404_dem.tif,26480_11404_label.tif,1.0
25902_10875_rgb.tif,25902_10875_dem.tif,25902_10875_label.tif,1.0
26176_10984_rgb.tif,26176_10984_dem.tif,26176_10984_label.tif,1.0
26017_11029_rgb.tif,26017_11029_dem.tif,26017_11029_label.tif,1.0
26360_10950_rgb.tif,26360_10950_dem.tif,26360_10950_label.tif,1.0
25843_11299_rgb.tif,25843_11299_dem.tif,25843_11299_label.tif,1.0
25555_11101_rgb.tif,25555_11101_dem.tif,25555_11101_label.tif,1.0
26353_11128_rgb.tif,26353_11128_dem.tif,26353_11128_label.tif,1.0
26501_11206_rgb.tif,26501_11206_dem.tif,26501_11206_label.tif,1.0
26378_11501_rgb.tif,26378_11501_dem.tif,26378_11501_label.tif,1.0
25954_10834_rgb.tif,25954_10834_dem.tif,25954_10834_label.tif,1.0
26705_11499_rgb.tif,26705_11499_dem.tif,26705_11499_label.tif,1.0
25936_11312_rgb.tif,25936_11312_dem.tif,25936_11312_label.tif,1.0
26288_10976_rgb.tif,26288_10976_dem.tif,26288_10976_label.tif,1.0
26161_10934_rgb.tif,26161_10934_dem.tif,26161_10934_label.tif,1.0
26367_11332_rgb.tif,26367_11332_dem.tif,26367_11332_label.tif,1.0
26420_11138_rgb.tif,26420_11138_dem.tif,26420_11138_label.tif,1.0
26212_11065_rgb.tif,26212_11065_dem.tif,26212_11065_label.tif,1.0
25852_11288_rgb.tif,25852_11288_dem.tif,25852_11288_label.tif,1.0
26395_11015_rgb.tif,26395_11015_dem.tif,26395_11015_label.tif,1.0
26258_11335_rgb.tif,26258_11335_dem.tif,26258_11335_label.tif,1.0
26286_11371_rgb.tif,26286_11371_dem.tif,26286_11371_label.tif,1.0
25986_10866_rgb.tif,25986_10866_dem.tif,25986_10866_label.tif,1.0
26424_11439_rgb.tif,26424_11439_dem.tif,26424_11439_label.tif,1.0
26794_11524_rgb.tif,26794_11524_dem.tif,26794_11524_label.tif,1.0
26421_11398_rgb.tif,26421_11398_dem.tif,26421_11398_label.tif,1.0
26385_11383_rgb.tif,26385_11383_dem.tif,26385_11383_label.tif,1.0
25908_11051_rgb.tif,25908_11051_dem.tif,25908_11051_label.tif,1.0
25815_11217_rgb.tif,25815_11217_dem.tif,25815_11217_label.tif,1.0
26285_10990_rgb.tif,26285_10990_dem.tif,26285_10990_label.tif,1.0
26154_11398_rgb.tif,26154_11398_dem.tif,26154_11398_label.tif,1.0
25966_11320_rgb.tif,25966_11320_dem.tif,25966_11320_label.tif,1.0
26002_10872_rgb.tif,26002_10872_dem.tif,26002_10872_label.tif,1.0
26322_11034_rgb.tif,26322_11034_dem.tif,26322_11034_label.tif,1.0
26658_11419_rgb.tif,26658_11419_dem.tif,26658_11419_label.tif,1.0
26405_11429_rgb.tif,26405_11429_dem.tif,26405_11429_label.tif,1.0
25723_10875_rgb.tif,25723_10875_dem.tif,25723_10875_label.tif,1.0
26323_11345_rgb.tif,26323_11345_dem.tif,26323_11345_label.tif,1.0
26447_10995_rgb.tif,26447_10995_dem.tif,26447_10995_label.tif,1.0
26413_10943_rgb.tif,26413_10943_dem.tif,26413_10943_label.tif,1.0
26699_11437_rgb.tif,26699_11437_dem.tif,26699_11437_label.tif,1.0
25943_10961_rgb.tif,25943_10961_dem.tif,25943_10961_label.tif,1.0
26640_11414_rgb.tif,26640_11414_dem.tif,26640_11414_label.tif,1.0
26630_11343_rgb.tif,26630_11343_dem.tif,26630_11343_label.tif,1.0
25993_10868_rgb.tif,25993_10868_dem.tif,25993_10868_label.tif,1.0
26417_11148_rgb.tif,26417_11148_dem.tif,26417_11148_label.tif,1.0
26242_10995_rgb.tif,26242_10995_dem.tif,26242_10995_label.tif,1.0
26010_11031_rgb.tif,26010_11031_dem.tif,26010_11031_label.tif,1.0
26539_11516_rgb.tif,26539_11516_dem.tif,26539_11516_label.tif,1.0
25782_10907_rgb.tif,25782_10907_dem.tif,25782_10907_label.tif,1.0
26747_11677_rgb.tif,26747_11677_dem.tif,26747_11677_label.tif,1.0
25945_11332_rgb.tif,25945_11332_dem.tif,25945_11332_label.tif,1.0
26504_11173_rgb.tif,26504_11173_dem.tif,26504_11173_label.tif,1.0
26247_11089_rgb.tif,26247_11089_dem.tif,26247_11089_label.tif,1.0
25799_11431_rgb.tif,25799_11431_dem.tif,25799_11431_label.tif,1.0
26014_10940_rgb.tif,26014_10940_dem.tif,26014_10940_label.tif,1.0
26469_11408_rgb.tif,26469_11408_dem.tif,26469_11408_label.tif,1.0
26132_10916_rgb.tif,26132_10916_dem.tif,26132_10916_label.tif,1.0
25761_11246_rgb.tif,25761_11246_dem.tif,25761_11246_label.tif,1.0
26789_11525_rgb.tif,26789_11525_dem.tif,26789_11525_label.tif,1.0
26327_11370_rgb.tif,26327_11370_dem.tif,26327_11370_label.tif,1.0
25966_11321_rgb.tif,25966_11321_dem.tif,25966_11321_label.tif,1.0
26396_11034_rgb.tif,26396_11034_dem.tif,26396_11034_label.tif,1.0
25769_10881_rgb.tif,25769_10881_dem.tif,25769_10881_label.tif,1.0
25863_10847_rgb.tif,25863_10847_dem.tif,25863_10847_label.tif,1.0
26196_11407_rgb.tif,26196_11407_dem.tif,26196_11407_label.tif,1.0
26471_11443_rgb.tif,26471_11443_dem.tif,26471_11443_label.tif,1.0
26224_11401_rgb.tif,26224_11401_dem.tif,26224_11401_label.tif,1.0
25884_11081_rgb.tif,25884_11081_dem.tif,25884_11081_label.tif,1.0
26438_11109_rgb.tif,26438_11109_dem.tif,26438_11109_label.tif,1.0
26316_11047_rgb.tif,26316_11047_dem.tif,26316_11047_label.tif,1.0
25952_10969_rgb.tif,25952_10969_dem.tif,25952_10969_label.tif,1.0
26300_11035_rgb.tif,26300_11035_dem.tif,26300_11035_label.tif,1.0
25726_10924_rgb.tif,25726_10924_dem.tif,25726_10924_label.tif,1.0
26438_10981_rgb.tif,26438_10981_dem.tif,26438_10981_label.tif,1.0
26324_11459_rgb.tif,26324_11459_dem.tif,26324_11459_label.tif,1.0
26381_11371_rgb.tif,26381_11371_dem.tif,26381_11371_label.tif,1.0
26175_10980_rgb.tif,26175_10980_dem.tif,26175_10980_label.tif,1.0
25995_10996_rgb.tif,25995_10996_dem.tif,25995_10996_label.tif,1.0
26400_11532_rgb.tif,26400_11532_dem.tif,26400_11532_label.tif,1.0
26380_11383_rgb.tif,26380_11383_dem.tif,26380_11383_label.tif,1.0
26395_11455_rgb.tif,26395_11455_dem.tif,26395_11455_label.tif,1.0
26375_11345_rgb.tif,26375_11345_dem.tif,26375_11345_label.tif,1.0
25583_11028_rgb.tif,25583_11028_dem.tif,25583_11028_label.tif,1.0
25713_10924_rgb.tif,25713_10924_dem.tif,25713_10924_label.tif,1.0
25874_10840_rgb.tif,25874_10840_dem.tif,25874_10840_label.tif,1.0
25840_11293_rgb.tif,25840_11293_dem.tif,25840_11293_label.tif,1.0
26318_11396_rgb.tif,26318_11396_dem.tif,26318_11396_label.tif,1.0
25778_11222_rgb.tif,25778_11222_dem.tif,25778_11222_label.tif,1.0
26229_11148_rgb.tif,26229_11148_dem.tif,26229_11148_label.tif,1.0
25930_10915_rgb.tif,25930_10915_dem.tif,25930_10915_label.tif,1.0
26427_11266_rgb.tif,26427_11266_dem.tif,26427_11266_label.tif,1.0
26413_11152_rgb.tif,26413_11152_dem.tif,26413_11152_label.tif,1.0
26323_11365_rgb.tif,26323_11365_dem.tif,26323_11365_label.tif,1.0
25861_11298_rgb.tif,25861_11298_dem.tif,25861_11298_label.tif,1.0
26323_10999_rgb.tif,26323_10999_dem.tif,26323_10999_label.tif,1.0
26228_10933_rgb.tif,26228_10933_dem.tif,26228_10933_label.tif,1.0
25838_10953_rgb.tif,25838_10953_dem.tif,25838_10953_label.tif,1.0
26146_11002_rgb.tif,26146_11002_dem.tif,26146_11002_label.tif,1.0
26505_11492_rgb.tif,26505_11492_dem.tif,26505_11492_label.tif,1.0
26342_11170_rgb.tif,26342_11170_dem.tif,26342_11170_label.tif,1.0
25756_11170_rgb.tif,25756_11170_dem.tif,25756_11170_label.tif,1.0
26229_10880_rgb.tif,26229_10880_dem.tif,26229_10880_label.tif,1.0
25899_11300_rgb.tif,25899_11300_dem.tif,25899_11300_label.tif,1.0
26253_11437_rgb.tif,26253_11437_dem.tif,26253_11437_label.tif,1.0
26186_11411_rgb.tif,26186_11411_dem.tif,26186_11411_label.tif,1.0
26133_11031_rgb.tif,26133_11031_dem.tif,26133_11031_label.tif,1.0
25902_11343_rgb.tif,25902_11343_dem.tif,25902_11343_label.tif,1.0
26560_11145_rgb.tif,26560_11145_dem.tif,26560_11145_label.tif,1.0
26325_11342_rgb.tif,26325_11342_dem.tif,26325_11342_label.tif,1.0
26214_11216_rgb.tif,26214_11216_dem.tif,26214_11216_label.tif,1.0
25889_10915_rgb.tif,25889_10915_dem.tif,25889_10915_label.tif,1.0
26369_11325_rgb.tif,26369_11325_dem.tif,26369_11325_label.tif,1.0
26309_11324_rgb.tif,26309_11324_dem.tif,26309_11324_label.tif,1.0
26181_11098_rgb.tif,26181_11098_dem.tif,26181_11098_label.tif,1.0
26251_10893_rgb.tif,26251_10893_dem.tif,26251_10893_label.tif,1.0
26516_11221_rgb.tif,26516_11221_dem.tif,26516_11221_label.tif,1.0
26178_10929_rgb.tif,26178_10929_dem.tif,26178_10929_label.tif,1.0
26394_10951_rgb.tif,26394_10951_dem.tif,26394_10951_label.tif,1.0
25908_10910_rgb.tif,25908_10910_dem.tif,25908_10910_label.tif,1.0
26349_11068_rgb.tif,26349_11068_dem.tif,26349_11068_label.tif,1.0
25702_10861_rgb.tif,25702_10861_dem.tif,25702_10861_label.tif,1.0
26352_11067_rgb.tif,26352_11067_dem.tif,26352_11067_label.tif,1.0
26387_11141_rgb.tif,26387_11141_dem.tif,26387_11141_label.tif,1.0
25861_11315_rgb.tif,25861_11315_dem.tif,25861_11315_label.tif,1.0
26497_11486_rgb.tif,26497_11486_dem.tif,26497_11486_label.tif,1.0
25755_11136_rgb.tif,25755_11136_dem.tif,25755_11136_label.tif,1.0
26407_11526_rgb.tif,26407_11526_dem.tif,26407_11526_label.tif,1.0
25939_10952_rgb.tif,25939_10952_dem.tif,25939_10952_label.tif,1.0
26170_11222_rgb.tif,26170_11222_dem.tif,26170_11222_label.tif,1.0
25988_11348_rgb.tif,25988_11348_dem.tif,25988_11348_label.tif,1.0
26469_11404_rgb.tif,26469_11404_dem.tif,26469_11404_label.tif,1.0
26567_11297_rgb.tif,26567_11297_dem.tif,26567_11297_label.tif,1.0
25822_11205_rgb.tif,25822_11205_dem.tif,25822_11205_label.tif,1.0
26182_11110_rgb.tif,26182_11110_dem.tif,26182_11110_label.tif,1.0
26392_11443_rgb.tif,26392_11443_dem.tif,26392_11443_label.tif,1.0
26256_11026_rgb.tif,26256_11026_dem.tif,26256_11026_label.tif,1.0
26616_11332_rgb.tif,26616_11332_dem.tif,26616_11332_label.tif,1.0
25760_10799_rgb.tif,25760_10799_dem.tif,25760_10799_label.tif,1.0
26420_11148_rgb.tif,26420_11148_dem.tif,26420_11148_label.tif,1.0
26562_11514_rgb.tif,26562_11514_dem.tif,26562_11514_label.tif,1.0
25649_10960_rgb.tif,25649_10960_dem.tif,25649_10960_label.tif,1.0
25849_10918_rgb.tif,25849_10918_dem.tif,25849_10918_label.tif,1.0
26073_10895_rgb.tif,26073_10895_dem.tif,26073_10895_label.tif,1.0
26366_11370_rgb.tif,26366_11370_dem.tif,26366_11370_label.tif,1.0
26451_11143_rgb.tif,26451_11143_dem.tif,26451_11143_label.tif,1.0
25588_11068_rgb.tif,25588_11068_dem.tif,25588_11068_label.tif,1.0
26318_11066_rgb.tif,26318_11066_dem.tif,26318_11066_label.tif,1.0
26367_11429_rgb.tif,26367_11429_dem.tif,26367_11429_label.tif,1.0
25895_11317_rgb.tif,25895_11317_dem.tif,25895_11317_label.tif,1.0
26531_11492_rgb.tif,26531_11492_dem.tif,26531_11492_label.tif,1.0
26652_11357_rgb.tif,26652_11357_dem.tif,26652_11357_label.tif,1.0
25572_10996_rgb.tif,25572_10996_dem.tif,25572_10996_label.tif,1.0
26031_10909_rgb.tif,26031_10909_dem.tif,26031_10909_label.tif,1.0
26227_10935_rgb.tif,26227_10935_dem.tif,26227_10935_label.tif,1.0
26497_11487_rgb.tif,26497_11487_dem.tif,26497_11487_label.tif,1.0
26118_10941_rgb.tif,26118_10941_dem.tif,26118_10941_label.tif,1.0
25973_10851_rgb.tif,25973_10851_dem.tif,25973_10851_label.tif,1.0
26343_11417_rgb.tif,26343_11417_dem.tif,26343_11417_label.tif,1.0
25851_10927_rgb.tif,25851_10927_dem.tif,25851_10927_label.tif,1.0
26205_11390_rgb.tif,26205_11390_dem.tif,26205_11390_label.tif,1.0
26296_11442_rgb.tif,26296_11442_dem.tif,26296_11442_label.tif,1.0
26450_11039_rgb.tif,26450_11039_dem.tif,26450_11039_label.tif,1.0
26457_11424_rgb.tif,26457_11424_dem.tif,26457_11424_label.tif,1.0
26357_11043_rgb.tif,26357_11043_dem.tif,26357_11043_label.tif,1.0
26301_11027_rgb.tif,26301_11027_dem.tif,26301_11027_label.tif,1.0
26434_11029_rgb.tif,26434_11029_dem.tif,26434_11029_label.tif,1.0
26312_10927_rgb.tif,26312_10927_dem.tif,26312_10927_label.tif,1.0
25871_11301_rgb.tif,25871_11301_dem.tif,25871_11301_label.tif,1.0
25920_11328_rgb.tif,25920_11328_dem.tif,25920_11328_label.tif,1.0
25904_10918_rgb.tif,25904_10918_dem.tif,25904_10918_label.tif,1.0
26383_11024_rgb.tif,26383_11024_dem.tif,26383_11024_label.tif,1.0
25819_11223_rgb.tif,25819_11223_dem.tif,25819_11223_label.tif,1.0
26524_11524_rgb.tif,26524_11524_dem.tif,26524_11524_label.tif,1.0
26230_11042_rgb.tif,26230_11042_dem.tif,26230_11042_label.tif,1.0
25907_10866_rgb.tif,25907_10866_dem.tif,25907_10866_label.tif,1.0
26415_11238_rgb.tif,26415_11238_dem.tif,26415_11238_label.tif,1.0
25882_10921_rgb.tif,25882_10921_dem.tif,25882_10921_label.tif,1.0
26512_11255_rgb.tif,26512_11255_dem.tif,26512_11255_label.tif,1.0
26536_11481_rgb.tif,26536_11481_dem.tif,26536_11481_label.tif,1.0
26659_11415_rgb.tif,26659_11415_dem.tif,26659_11415_label.tif,1.0
26424_11429_rgb.tif,26424_11429_dem.tif,26424_11429_label.tif,1.0
26383_11368_rgb.tif,26383_11368_dem.tif,26383_11368_label.tif,1.0
26423_11264_rgb.tif,26423_11264_dem.tif,26423_11264_label.tif,1.0
26329_11339_rgb.tif,26329_11339_dem.tif,26329_11339_label.tif,1.0
26474_11523_rgb.tif,26474_11523_dem.tif,26474_11523_label.tif,1.0
26704_11582_rgb.tif,26704_11582_dem.tif,26704_11582_label.tif,1.0
26613_11538_rgb.tif,26613_11538_dem.tif,26613_11538_label.tif,1.0
26504_11462_rgb.tif,26504_11462_dem.tif,26504_11462_label.tif,1.0
25699_10890_rgb.tif,25699_10890_dem.tif,25699_10890_label.tif,1.0
26087_11101_rgb.tif,26087_11101_dem.tif,26087_11101_label.tif,1.0
26372_11331_rgb.tif,26372_11331_dem.tif,26372_11331_label.tif,1.0
25904_11028_rgb.tif,25904_11028_dem.tif,25904_11028_label.tif,1.0
25666_11105_rgb.tif,25666_11105_dem.tif,25666_11105_label.tif,1.0
26047_10904_rgb.tif,26047_10904_dem.tif,26047_10904_label.tif,1.0
26308_11335_rgb.tif,26308_11335_dem.tif,26308_11335_label.tif,1.0
25818_11281_rgb.tif,25818_11281_dem.tif,25818_11281_label.tif,1.0
25969_10922_rgb.tif,25969_10922_dem.tif,25969_10922_label.tif,1.0
26449_11089_rgb.tif,26449_11089_dem.tif,26449_11089_label.tif,1.0
26366_11448_rgb.tif,26366_11448_dem.tif,26366_11448_label.tif,1.0
25884_11078_rgb.tif,25884_11078_dem.tif,25884_11078_label.tif,1.0
26217_11147_rgb.tif,26217_11147_dem.tif,26217_11147_label.tif,1.0
26369_11351_rgb.tif,26369_11351_dem.tif,26369_11351_label.tif,1.0
25739_10811_rgb.tif,25739_10811_dem.tif,25739_10811_label.tif,1.0
25771_10877_rgb.tif,25771_10877_dem.tif,25771_10877_label.tif,1.0
26159_10931_rgb.tif,26159_10931_dem.tif,26159_10931_label.tif,1.0
25767_11194_rgb.tif,25767_11194_dem.tif,25767_11194_label.tif,1.0
26518_11156_rgb.tif,26518_11156_dem.tif,26518_11156_label.tif,1.0
26108_11009_rgb.tif,26108_11009_dem.tif,26108_11009_label.tif,1.0
26467_11466_rgb.tif,26467_11466_dem.tif,26467_11466_label.tif,1.0
26223_11107_rgb.tif,26223_11107_dem.tif,26223_11107_label.tif,1.0
26321_11354_rgb.tif,26321_11354_dem.tif,26321_11354_label.tif,1.0
26384_11436_rgb.tif,26384_11436_dem.tif,26384_11436_label.tif,1.0
25704_10931_rgb.tif,25704_10931_dem.tif,25704_10931_label.tif,1.0
26337_11420_rgb.tif,26337_11420_dem.tif,26337_11420_label.tif,1.0
25657_11105_rgb.tif,25657_11105_dem.tif,25657_11105_label.tif,1.0
26184_11364_rgb.tif,26184_11364_dem.tif,26184_11364_label.tif,1.0
26538_11442_rgb.tif,26538_11442_dem.tif,26538_11442_label.tif,1.0
26364_11358_rgb.tif,26364_11358_dem.tif,26364_11358_label.tif,1.0
26343_11057_rgb.tif,26343_11057_dem.tif,26343_11057_label.tif,1.0
26369_11327_rgb.tif,26369_11327_dem.tif,26369_11327_label.tif,1.0
26263_11153_rgb.tif,26263_11153_dem.tif,26263_11153_label.tif,1.0
26126_11369_rgb.tif,26126_11369_dem.tif,26126_11369_label.tif,1.0
26505_11454_rgb.tif,26505_11454_dem.tif,26505_11454_label.tif,1.0
26508_11487_rgb.tif,26508_11487_dem.tif,26508_11487_label.tif,1.0
26282_10966_rgb.tif,26282_10966_dem.tif,26282_10966_label.tif,1.0
25923_11311_rgb.tif,25923_11311_dem.tif,25923_11311_label.tif,1.0
26413_11052_rgb.tif,26413_11052_dem.tif,26413_11052_label.tif,1.0
26444_11135_rgb.tif,26444_11135_dem.tif,26444_11135_label.tif,1.0
26071_11001_rgb.tif,26071_11001_dem.tif,26071_11001_label.tif,1.0
26177_11412_rgb.tif,26177_11412_dem.tif,26177_11412_label.tif,1.0
26086_10974_rgb.tif,26086_10974_dem.tif,26086_10974_label.tif,1.0
25930_11074_rgb.tif,25930_11074_dem.tif,25930_11074_label.tif,1.0
25860_11333_rgb.tif,25860_11333_dem.tif,25860_11333_label.tif,1.0
25914_10906_rgb.tif,25914_10906_dem.tif,25914_10906_label.tif,1.0
26357_11060_rgb.tif,26357_11060_dem.tif,26357_11060_label.tif,1.0
26080_11401_rgb.tif,26080_11401_dem.tif,26080_11401_label.tif,1.0
26482_11107_rgb.tif,26482_11107_dem.tif,26482_11107_label.tif,1.0
25778_10895_rgb.tif,25778_10895_dem.tif,25778_10895_label.tif,1.0
26624_11342_rgb.tif,26624_11342_dem.tif,26624_11342_label.tif,1.0
26676_11453_rgb.tif,26676_11453_dem.tif,26676_11453_label.tif,1.0
25542_11087_rgb.tif,25542_11087_dem.tif,25542_11087_label.tif,1.0
26788_11541_rgb.tif,26788_11541_dem.tif,26788_11541_label.tif,1.0
25817_11299_rgb.tif,25817_11299_dem.tif,25817_11299_label.tif,1.0
26175_11103_rgb.tif,26175_11103_dem.tif,26175_11103_label.tif,1.0
26017_10976_rgb.tif,26017_10976_dem.tif,26017_10976_label.tif,1.0
26311_11344_rgb.tif,26311_11344_dem.tif,26311_11344_label.tif,1.0
25660_11109_rgb.tif,25660_11109_dem.tif,25660_11109_label.tif,1.0
26172_11007_rgb.tif,26172_11007_dem.tif,26172_11007_label.tif,1.0
26735_11617_rgb.tif,26735_11617_dem.tif,26735_11617_label.tif,1.0
26142_11385_rgb.tif,26142_11385_dem.tif,26142_11385_label.tif,1.0
26302_10864_rgb.tif,26302_10864_dem.tif,26302_10864_label.tif,1.0
26161_10980_rgb.tif,26161_10980_dem.tif,26161_10980_label.tif,1.0
26659_11409_rgb.tif,26659_11409_dem.tif,26659_11409_label.tif,1.0
26169_11397_rgb.tif,26169_11397_dem.tif,26169_11397_label.tif,1.0
26308_11385_rgb.tif,26308_11385_dem.tif,26308_11385_label.tif,1.0
26277_11323_rgb.tif,26277_11323_dem.tif,26277_11323_label.tif,1.0
26132_10959_rgb.tif,26132_10959_dem.tif,26132_10959_label.tif,1.0
26091_11404_rgb.tif,26091_11404_dem.tif,26091_11404_label.tif,1.0
26096_11052_rgb.tif,26096_11052_dem.tif,26096_11052_label.tif,1.0
26245_11004_rgb.tif,26245_11004_dem.tif,26245_11004_label.tif,1.0
26420_11411_rgb.tif,26420_11411_dem.tif,26420_11411_label.tif,1.0
26168_11063_rgb.tif,26168_11063_dem.tif,26168_11063_label.tif,1.0
26450_11428_rgb.tif,26450_11428_dem.tif,26450_11428_label.tif,1.0
26749_11499_rgb.tif,26749_11499_dem.tif,26749_11499_label.tif,1.0
25967_10880_rgb.tif,25967_10880_dem.tif,25967_10880_label.tif,1.0
26180_11393_rgb.tif,26180_11393_dem.tif,26180_11393_label.tif,1.0
25738_10791_rgb.tif,25738_10791_dem.tif,25738_10791_label.tif,1.0
26308_11402_rgb.tif,26308_11402_dem.tif,26308_11402_label.tif,1.0
25862_10865_rgb.tif,25862_10865_dem.tif,25862_10865_label.tif,1.0
25591_11077_rgb.tif,25591_11077_dem.tif,25591_11077_label.tif,1.0
26361_11379_rgb.tif,26361_11379_dem.tif,26361_11379_label.tif,1.0
26351_11059_rgb.tif,26351_11059_dem.tif,26351_11059_label.tif,1.0
26598_11332_rgb.tif,26598_11332_dem.tif,26598_11332_label.tif,1.0
26489_11494_rgb.tif,26489_11494_dem.tif,26489_11494_label.tif,1.0
25906_10981_rgb.tif,25906_10981_dem.tif,25906_10981_label.tif,1.0
25812_11195_rgb.tif,25812_11195_dem.tif,25812_11195_label.tif,1.0
25901_11337_rgb.tif,25901_11337_dem.tif,25901_11337_label.tif,1.0
26406_11533_rgb.tif,26406_11533_dem.tif,26406_11533_label.tif,1.0
25751_11145_rgb.tif,25751_11145_dem.tif,25751_11145_label.tif,1.0
26453_11054_rgb.tif,26453_11054_dem.tif,26453_11054_label.tif,1.0
26453_11239_rgb.tif,26453_11239_dem.tif,26453_11239_label.tif,1.0
26380_11035_rgb.tif,26380_11035_dem.tif,26380_11035_label.tif,1.0
25604_11094_rgb.tif,25604_11094_dem.tif,25604_11094_label.tif,1.0
25689_10969_rgb.tif,25689_10969_dem.tif,25689_10969_label.tif,1.0
26475_11398_rgb.tif,26475_11398_dem.tif,26475_11398_label.tif,1.0
26141_10986_rgb.tif,26141_10986_dem.tif,26141_10986_label.tif,1.0
26701_11604_rgb.tif,26701_11604_dem.tif,26701_11604_label.tif,1.0
25886_10951_rgb.tif,25886_10951_dem.tif,25886_10951_label.tif,1.0
26312_11336_rgb.tif,26312_11336_dem.tif,26312_11336_label.tif,1.0
26259_11333_rgb.tif,26259_11333_dem.tif,26259_11333_label.tif,1.0
25966_11024_rgb.tif,25966_11024_dem.tif,25966_11024_label.tif,1.0
25595_11093_rgb.tif,25595_11093_dem.tif,25595_11093_label.tif,1.0
26672_11561_rgb.tif,26672_11561_dem.tif,26672_11561_label.tif,1.0
26448_11048_rgb.tif,26448_11048_dem.tif,26448_11048_label.tif,1.0
25723_10929_rgb.tif,25723_10929_dem.tif,25723_10929_label.tif,1.0
26630_11392_rgb.tif,26630_11392_dem.tif,26630_11392_label.tif,1.0
25712_10839_rgb.tif,25712_10839_dem.tif,25712_10839_label.tif,1.0
26631_11541_rgb.tif,26631_11541_dem.tif,26631_11541_label.tif,1.0
26513_11465_rgb.tif,26513_11465_dem.tif,26513_11465_label.tif,1.0
25945_11310_rgb.tif,25945_11310_dem.tif,25945_11310_label.tif,1.0
25728_10881_rgb.tif,25728_10881_dem.tif,25728_10881_label.tif,1.0
25971_11363_rgb.tif,25971_11363_dem.tif,25971_11363_label.tif,1.0
26178_11394_rgb.tif,26178_11394_dem.tif,26178_11394_label.tif,1.0
25606_11083_rgb.tif,25606_11083_dem.tif,25606_11083_label.tif,1.0
25855_11299_rgb.tif,25855_11299_dem.tif,25855_11299_label.tif,1.0
25985_10898_rgb.tif,25985_10898_dem.tif,25985_10898_label.tif,1.0
26238_11056_rgb.tif,26238_11056_dem.tif,26238_11056_label.tif,1.0
26203_10976_rgb.tif,26203_10976_dem.tif,26203_10976_label.tif,1.0
26474_11464_rgb.tif,26474_11464_dem.tif,26474_11464_label.tif,1.0
26390_11041_rgb.tif,26390_11041_dem.tif,26390_11041_label.tif,1.0
26422_11101_rgb.tif,26422_11101_dem.tif,26422_11101_label.tif,1.0
26430_11407_rgb.tif,26430_11407_dem.tif,26430_11407_label.tif,1.0
26082_11069_rgb.tif,26082_11069_dem.tif,26082_11069_label.tif,1.0
26233_11071_rgb.tif,26233_11071_dem.tif,26233_11071_label.tif,1.0
